Longitude,Latitude,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
-123.37186533915686,41.62436031239488,60.0,108,40,5520.0,221.0,-48.0,270.0,-8.0,133.0,143.0,-8.0,1407.0,261.0,9.0,76.0,772.0,38.0,52.0,772.0
-120.38470492238405,35.10714313185238,157.0,105,46,4163.0,281.0,52.0,229.0,103.0,209.0,216.0,102.0,414.0,87.0,0.0,92.0,247.0,1.0,2.0,246.0
-121.99093557861573,37.83097071180919,147.0,102,45,4014.0,270.0,47.0,223.0,90.0,200.0,200.0,90.0,404.0,87.0,1.0,89.0,246.0,3.0,3.0,246.0
-121.94368563148365,38.726712299302164,169.0,120,41,5671.0,334.0,45.0,289.0,92.0,247.0,247.0,92.0,507.0,105.0,1.0,88.0,298.0,5.0,5.0,298.0
-120.80376970137591,39.255774631023364,110.0,123,38,6744.0,296.0,-26.0,322.0,23.0,208.0,208.0,23.0,1807.0,360.0,4.0,82.0,1036.0,24.0,24.0,1036.0
-120.60640741631019,39.810880816060056,76.0,124,36,7235.0,270.0,-68.0,339.0,-17.0,182.0,182.0,-17.0,1262.0,256.0,8.0,78.0,713.0,33.0,33.0,713.0
-115.9369028923746,34.11051001110734,202.0,133,38,7356.0,389.0,44.0,345.0,105.0,261.0,307.0,105.0,79.0,13.0,0.0,57.0,37.0,1.0,24.0,37.0
-119.00855863791153,34.57278127989045,133.0,114,43,5182.0,279.0,15.0,263.0,73.0,200.0,209.0,68.0,445.0,96.0,0.0,95.0,282.0,3.0,4.0,254.0
-118.93414445771427,36.867733685850354,141.0,121,37,7154.0,325.0,-2.0,328.0,51.0,247.0,247.0,51.0,628.0,128.0,3.0,81.0,353.0,9.0,9.0,352.0
-120.57701294334619,38.67622405116469,120.0,122,38,6492.0,300.0,-14.0,314.0,37.0,215.0,215.0,37.0,1168.0,220.0,5.0,78.0,634.0,18.0,18.0,634.0
-121.53466721438612,40.19280151458739,99.0,122,36,7112.0,292.0,-39.0,332.0,7.0,203.0,203.0,7.0,1016.0,189.0,4.0,73.0,539.0,22.0,22.0,539.0
-120.23422155185278,39.76491439896456,100.0,123,34,7712.0,300.0,-52.0,352.0,0.0,214.0,214.0,0.0,465.0,82.0,9.0,64.0,235.0,29.0,29.0,235.0
-120.37984906143028,36.136535992389774,166.0,132,44,5517.0,332.0,32.0,299.0,92.0,237.0,244.0,92.0,243.0,54.0,1.0,93.0,152.0,3.0,3.0,152.0
-119.36180638773564,35.42501794746994,197.0,130,41,6337.0,373.0,56.0,316.0,126.0,280.0,290.0,116.0,157.0,31.0,0.0,82.0,89.0,2.0,2.0,74.0
-117.89889324037804,37.13271924000949,136.0,116,32,8378.0,331.0,-26.0,357.0,39.0,204.0,257.0,26.0,132.0,19.0,5.0,40.0,57.0,18.0,24.0,51.0
-120.85997362623343,36.207567368511405,148.0,126,45,4874.0,299.0,25.0,274.0,86.0,210.0,215.0,81.0,366.0,76.0,1.0,91.0,215.0,3.0,3.0,214.0
-119.64186089643665,37.9649057360274,69.0,121,37,6765.0,249.0,-71.0,320.0,-16.0,169.0,169.0,-16.0,906.0,167.0,8.0,74.0,475.0,27.0,27.0,475.0
-117.32336625323411,34.39048272021169,159.0,131,40,6571.0,334.0,13.0,321.0,83.0,244.0,254.0,73.0,381.0,80.0,2.0,86.0,224.0,8.0,15.0,219.0
-121.30766474883173,38.76511598983535,178.0,123,40,6131.0,353.0,48.0,304.0,96.0,264.0,264.0,96.0,569.0,116.0,1.0,84.0,330.0,5.0,5.0,330.0
-120.2685810095255,40.07117096479862,75.0,122,34,7649.0,275.0,-74.0,350.0,-23.0,188.0,188.0,-23.0,385.0,70.0,7.0,61.0,198.0,23.0,23.0,198.0
-119.83874712322209,37.821948475895105,109.0,121,38,6539.0,287.0,-27.0,314.0,26.0,205.0,205.0,26.0,873.0,161.0,4.0,76.0,458.0,13.0,13.0,458.0
-121.93911804557158,38.15511386320877,163.0,111,44,4660.0,303.0,51.0,251.0,96.0,225.0,225.0,96.0,472.0,100.0,1.0,89.0,284.0,3.0,3.0,284.0
-121.27280155188609,37.31811067419685,140.0,117,45,4584.0,283.0,25.0,258.0,82.0,197.0,202.0,75.0,363.0,71.0,1.0,87.0,204.0,4.0,5.0,202.0
-120.31465126200968,40.11469227122517,73.0,122,34,7621.0,273.0,-76.0,349.0,-25.0,186.0,186.0,-25.0,476.0,83.0,9.0,60.0,239.0,28.0,28.0,239.0
-121.07997430642968,35.68106835574289,123.0,102,47,3781.0,241.0,25.0,216.0,71.0,170.0,176.0,71.0,609.0,131.0,0.0,95.0,386.0,2.0,2.0,386.0
-116.06290778790142,34.31665812875201,189.0,133,38,7433.0,377.0,30.0,347.0,131.0,249.0,295.0,90.0,107.0,15.0,1.0,51.0,43.0,4.0,39.0,43.0
-119.68481226307365,34.00636988142899,161.0,57,43,2638.0,234.0,102.0,132.0,130.0,191.0,199.0,130.0,566.0,137.0,0.0,101.0,371.0,1.0,2.0,369.0
-122.07980122262828,41.78654542689286,89.0,120,36,7142.0,287.0,-44.0,332.0,10.0,198.0,198.0,0.0,384.0,62.0,6.0,57.0,178.0,24.0,24.0,177.0
-117.89462218044542,36.021521314581484,166.0,121,34,7971.0,358.0,9.0,348.0,74.0,231.0,281.0,62.0,145.0,28.0,1.0,75.0,83.0,8.0,16.0,73.0
-120.14780275348575,34.606368950063676,164.0,88,45,3598.0,270.0,75.0,194.0,122.0,207.0,216.0,117.0,401.0,87.0,0.0,96.0,257.0,1.0,2.0,228.0
-121.05804879908102,36.94627272597607,152.0,123,45,4820.0,303.0,32.0,270.0,95.0,213.0,218.0,85.0,263.0,53.0,1.0,86.0,148.0,3.0,3.0,147.0
-116.53394545234312,34.36915008558041,172.0,133,39,7155.0,357.0,17.0,340.0,77.0,228.0,275.0,77.0,250.0,45.0,1.0,75.0,136.0,5.0,30.0,136.0
-116.42264264251969,33.13728164131272,172.0,131,43,5781.0,335.0,37.0,298.0,103.0,210.0,257.0,98.0,304.0,56.0,1.0,74.0,157.0,12.0,32.0,155.0
-119.73892739282539,34.546077585474016,141.0,102,44,4301.0,266.0,38.0,227.0,91.0,195.0,203.0,86.0,490.0,114.0,0.0,100.0,340.0,1.0,2.0,290.0
-116.81048548601895,33.29408035569798,125.0,124,44,5286.0,276.0,0.0,277.0,60.0,172.0,203.0,57.0,437.0,86.0,2.0,83.0,245.0,15.0,27.0,243.0
-119.94042635244908,34.55111294165797,160.0,95,45,3951.0,275.0,64.0,211.0,113.0,208.0,217.0,109.0,541.0,120.0,0.0,96.0,337.0,1.0,2.0,323.0
-123.1288345817563,39.42549145149189,126.0,102,40,5083.0,272.0,20.0,252.0,59.0,193.0,199.0,59.0,1085.0,219.0,1.0,88.0,641.0,11.0,12.0,641.0
-120.98530397787654,39.32971378937314,131.0,123,38,6758.0,317.0,-4.0,322.0,43.0,229.0,229.0,43.0,1333.0,262.0,2.0,81.0,747.0,16.0,16.0,747.0
-121.40558619730446,37.39263306668006,122.0,114,46,4396.0,260.0,11.0,249.0,60.0,178.0,182.0,60.0,361.0,71.0,1.0,85.0,201.0,4.0,5.0,201.0
-115.75597615806514,33.95476294768272,206.0,133,38,7290.0,392.0,49.0,342.0,237.0,263.0,310.0,109.0,75.0,11.0,1.0,52.0,31.0,3.0,30.0,29.0
-122.94983861679707,38.2556808435991,146.0,76,43,3379.0,242.0,66.0,176.0,99.0,190.0,191.0,99.0,1011.0,216.0,1.0,89.0,613.0,9.0,9.0,613.0
-121.8110035359342,36.58130537271412,139.0,79,48,2829.0,228.0,62.0,165.0,99.0,177.0,177.0,99.0,555.0,115.0,1.0,88.0,321.0,5.0,5.0,321.0
-122.28139428564776,37.379188185169845,120.0,71,46,2709.0,202.0,49.0,152.0,81.0,155.0,155.0,81.0,657.0,145.0,1.0,93.0,418.0,6.0,6.0,418.0
-120.68660355480378,37.33376410564536,179.0,126,42,5578.0,344.0,50.0,294.0,115.0,257.0,257.0,103.0,309.0,60.0,1.0,85.0,170.0,3.0,3.0,168.0
-116.55036608329526,36.30125816439453,195.0,120,32,8781.0,393.0,19.0,373.0,93.0,271.0,317.0,76.0,83.0,14.0,1.0,57.0,41.0,6.0,17.0,37.0
-120.43239864423927,37.596485676487916,181.0,124,41,5999.0,353.0,50.0,302.0,102.0,267.0,267.0,102.0,510.0,101.0,1.0,86.0,291.0,3.0,3.0,291.0
-120.15192056094445,39.945226798787246,63.0,122,34,7607.0,262.0,-86.0,349.0,-34.0,176.0,176.0,-34.0,521.0,93.0,11.0,61.0,264.0,35.0,35.0,264.0
-116.32410101851174,33.516711708854814,162.0,134,42,6309.0,335.0,18.0,316.0,80.0,207.0,254.0,80.0,121.0,23.0,0.0,66.0,63.0,2.0,24.0,63.0
-116.72468897026503,34.39305280456684,169.0,133,39,7051.0,352.0,15.0,337.0,76.0,224.0,270.0,76.0,304.0,55.0,1.0,76.0,165.0,7.0,32.0,165.0
-114.45311006594292,34.6501031452791,243.0,126,34,8249.0,432.0,71.0,360.0,150.0,316.0,357.0,133.0,118.0,17.0,1.0,53.0,49.0,4.0,40.0,43.0
-122.99020352612393,40.98080569589377,51.0,118,39,6101.0,227.0,-70.0,298.0,-26.0,132.0,141.0,-26.0,1162.0,224.0,5.0,82.0,662.0,28.0,31.0,662.0
-116.33720376706643,35.671413778755436,240.0,125,32,8809.0,441.0,62.0,379.0,164.0,316.0,362.0,120.0,116.0,19.0,1.0,56.0,57.0,7.0,28.0,41.0
-122.22001691354917,37.5411332591315,148.0,79,46,3026.0,239.0,69.0,170.0,104.0,187.0,187.0,104.0,508.0,111.0,1.0,90.0,313.0,5.0,5.0,313.0
-116.65502694820533,35.59546362054362,206.0,125,33,8453.0,404.0,35.0,368.0,108.0,279.0,325.0,92.0,106.0,19.0,1.0,62.0,55.0,6.0,26.0,42.0
-122.7498405041127,38.243552817803135,147.0,85,43,3678.0,254.0,59.0,194.0,95.0,196.0,196.0,95.0,759.0,174.0,1.0,90.0,481.0,7.0,7.0,481.0
-115.99917877251889,35.24628556898254,224.0,129,34,8454.0,422.0,50.0,372.0,342.0,297.0,342.0,110.0,149.0,19.0,3.0,39.0,55.0,10.0,55.0,43.0
-118.19890234214905,35.97181527731432,110.0,122,36,7368.0,294.0,-38.0,333.0,17.0,208.0,217.0,15.0,267.0,56.0,2.0,87.0,161.0,8.0,13.0,160.0
-122.05008989628502,37.37293728318586,145.0,82,47,3060.0,239.0,64.0,174.0,101.0,185.0,185.0,101.0,535.0,117.0,1.0,90.0,332.0,5.0,5.0,332.0
-119.53815017497016,38.07370606403756,30.0,121,37,6781.0,209.0,-112.0,321.0,-51.0,130.0,130.0,-55.0,878.0,161.0,11.0,73.0,458.0,37.0,37.0,455.0
-121.15123797694102,39.738871252118535,96.0,123,37,6876.0,286.0,-40.0,327.0,7.0,196.0,196.0,7.0,1631.0,319.0,4.0,79.0,895.0,20.0,20.0,895.0
-115.01496737192055,34.98138198570929,199.0,127,35,8160.0,390.0,30.0,359.0,254.0,270.0,313.0,90.0,169.0,24.0,2.0,48.0,65.0,8.0,65.0,53.0
-121.74057844053247,41.99752115435147,95.0,119,35,7257.0,295.0,-38.0,333.0,15.0,207.0,207.0,5.0,321.0,47.0,7.0,45.0,136.0,29.0,29.0,129.0
-121.66949646760699,38.695934848781235,174.0,122,41,5776.0,342.0,48.0,294.0,96.0,254.0,254.0,96.0,461.0,98.0,1.0,89.0,277.0,3.0,3.0,277.0
-114.99490155575542,34.80919995433536,212.0,127,35,8127.0,402.0,43.0,359.0,118.0,282.0,325.0,103.0,130.0,18.0,1.0,50.0,52.0,5.0,44.0,49.0
-118.8033878329463,38.20186919335252,83.0,120,33,7926.0,277.0,-76.0,354.0,-13.0,160.0,200.0,-18.0,237.0,33.0,10.0,41.0,98.0,34.0,40.0,98.0
-116.78731817530674,34.41864182199106,173.0,133,39,7095.0,357.0,18.0,338.0,85.0,228.0,274.0,79.0,308.0,52.0,1.0,70.0,153.0,9.0,36.0,152.0
-117.08833755218141,36.578769879904364,192.0,117,31,8789.0,390.0,20.0,370.0,90.0,287.0,316.0,74.0,95.0,15.0,1.0,55.0,44.0,8.0,15.0,42.0
-117.611699784915,36.78446280605102,165.0,116,31,8542.0,360.0,0.0,361.0,66.0,236.0,287.0,52.0,135.0,20.0,4.0,43.0,59.0,17.0,31.0,47.0
-120.07001872003686,40.98714988901368,66.0,117,33,7894.0,271.0,-81.0,352.0,6.0,185.0,185.0,-35.0,290.0,34.0,8.0,34.0,98.0,27.0,27.0,96.0
-115.87780856858552,35.13600731666352,204.0,129,35,8270.0,400.0,33.0,366.0,320.0,275.0,320.0,93.0,198.0,27.0,3.0,41.0,77.0,11.0,77.0,59.0
-118.93015610407593,37.958237232657986,92.0,120,34,7757.0,285.0,-63.0,348.0,-6.0,179.0,207.0,-6.0,312.0,46.0,12.0,48.0,135.0,37.0,42.0,135.0
-119.16198419533573,36.44281015074135,194.0,126,38,6924.0,377.0,51.0,326.0,107.0,296.0,296.0,106.0,466.0,95.0,1.0,85.0,260.0,3.0,3.0,260.0
-117.62249784775129,34.28838788872004,74.0,127,43,5834.0,236.0,-58.0,295.0,6.0,149.0,159.0,0.0,637.0,136.0,2.0,90.0,389.0,8.0,14.0,363.0
-116.5772418833424,34.4383916219658,181.0,133,38,7276.0,368.0,24.0,343.0,85.0,239.0,286.0,85.0,224.0,38.0,1.0,64.0,110.0,6.0,37.0,110.0
-114.85514926712193,33.511448189667284,241.0,132,38,7512.0,425.0,79.0,345.0,231.0,302.0,346.0,141.0,103.0,16.0,0.0,56.0,40.0,2.0,39.0,39.0
-121.30882080053158,37.892259391458786,171.0,120,43,5107.0,324.0,50.0,274.0,100.0,240.0,240.0,100.0,334.0,66.0,1.0,84.0,186.0,3.0,3.0,186.0
-121.03251825819586,41.52455921720265,88.0,118,34,7579.0,291.0,-51.0,342.0,1.0,204.0,204.0,-7.0,423.0,57.0,7.0,45.0,164.0,29.0,29.0,163.0
-117.2005282336106,33.42491427881303,181.0,111,43,4914.0,320.0,64.0,255.0,125.0,240.0,254.0,119.0,325.0,65.0,2.0,86.0,192.0,7.0,12.0,174.0
-120.03381879885966,34.78790572467005,123.0,105,45,4249.0,249.0,19.0,229.0,74.0,177.0,185.0,68.0,522.0,110.0,0.0,93.0,323.0,1.0,3.0,293.0
-119.72439127173845,35.65717199084936,188.0,133,42,6041.0,361.0,49.0,312.0,120.0,268.0,276.0,110.0,151.0,30.0,0.0,86.0,91.0,1.0,2.0,82.0
-122.01709220453861,37.25315310187113,141.0,81,47,3008.0,234.0,61.0,172.0,98.0,176.0,181.0,98.0,524.0,118.0,1.0,92.0,334.0,5.0,5.0,334.0
-119.65424511694856,36.09716521966654,193.0,132,41,6336.0,372.0,52.0,319.0,122.0,286.0,286.0,111.0,190.0,37.0,0.0,84.0,107.0,0.0,0.0,100.0
-117.46448053275536,34.16126359924794,185.0,126,41,6067.0,349.0,47.0,302.0,116.0,262.0,273.0,106.0,535.0,113.0,2.0,91.0,337.0,6.0,10.0,292.0
-120.6292861273947,36.237008530195304,121.0,130,45,5128.0,280.0,-5.0,286.0,53.0,189.0,193.0,51.0,362.0,75.0,1.0,90.0,214.0,3.0,3.0,214.0
-120.77469774144538,39.364685263677195,119.0,123,37,6923.0,308.0,-19.0,328.0,30.0,220.0,220.0,30.0,1298.0,262.0,3.0,82.0,753.0,18.0,18.0,753.0
-122.07670809344022,39.42209027354932,179.0,123,38,6637.0,363.0,45.0,319.0,90.0,272.0,272.0,90.0,497.0,98.0,1.0,82.0,281.0,5.0,5.0,281.0
-121.03791878937497,37.98857227239625,176.0,123,42,5569.0,339.0,50.0,289.0,100.0,253.0,253.0,100.0,403.0,77.0,1.0,83.0,221.0,3.0,3.0,221.0
-119.55433746661758,37.509977722140825,76.0,122,38,6513.0,253.0,-61.0,314.0,-1.0,172.0,172.0,-5.0,955.0,174.0,4.0,77.0,498.0,15.0,15.0,482.0
-119.25878098365855,35.312026534094855,198.0,130,41,6329.0,373.0,58.0,314.0,127.0,281.0,291.0,118.0,162.0,32.0,0.0,80.0,92.0,2.0,2.0,75.0
-119.60653761412287,37.40394201264557,124.0,123,38,6599.0,303.0,-13.0,317.0,51.0,221.0,221.0,40.0,849.0,153.0,2.0,81.0,453.0,8.0,8.0,423.0
-119.02439342431556,36.86214355062776,159.0,122,37,7134.0,344.0,15.0,328.0,69.0,264.0,264.0,69.0,623.0,123.0,2.0,80.0,341.0,7.0,7.0,341.0
-116.77471907536923,34.98784149583517,200.0,130,36,7860.0,393.0,36.0,357.0,108.0,265.0,312.0,95.0,101.0,16.0,1.0,57.0,47.0,4.0,24.0,46.0
-122.92621061717291,41.76450641228892,86.0,116,38,6238.0,264.0,-34.0,299.0,8.0,171.0,180.0,8.0,723.0,132.0,9.0,72.0,396.0,38.0,39.0,396.0
-118.3258792549156,33.88782195559956,193.0,101,43,4450.0,317.0,86.0,231.0,141.0,246.0,258.0,136.0,321.0,73.0,0.0,97.0,211.0,1.0,4.0,192.0
-123.33941538561936,41.73660198162777,112.0,108,39,5689.0,275.0,1.0,274.0,41.0,187.0,198.0,41.0,1149.0,220.0,7.0,80.0,652.0,29.0,38.0,652.0
-116.46348487163752,34.51361354820038,182.0,133,38,7420.0,370.0,23.0,347.0,83.0,241.0,288.0,83.0,177.0,29.0,1.0,60.0,85.0,5.0,35.0,85.0
-119.9363996394331,36.76406731230344,189.0,130,41,6225.0,366.0,51.0,314.0,118.0,279.0,279.0,108.0,262.0,49.0,0.0,84.0,142.0,0.0,0.0,140.0
-116.5122776854613,36.106978098225504,171.0,121,33,8504.0,366.0,0.0,366.0,72.0,244.0,290.0,56.0,125.0,21.0,1.0,58.0,62.0,8.0,30.0,50.0
-119.21196162439021,38.452272709747916,66.0,121,34,7612.0,258.0,-88.0,346.0,-30.0,152.0,179.0,-30.0,237.0,38.0,9.0,51.0,111.0,28.0,30.0,111.0
-123.21172682963783,38.51776364154526,133.0,68,42,3180.0,222.0,60.0,161.0,90.0,172.0,177.0,90.0,1324.0,274.0,2.0,88.0,789.0,13.0,18.0,789.0
-122.63728294405888,38.83511316100545,129.0,109,41,5098.0,278.0,16.0,261.0,60.0,199.0,199.0,60.0,968.0,241.0,1.0,101.0,685.0,7.0,7.0,685.0
-120.70284800102597,35.419139820160346,145.0,108,46,4170.0,272.0,39.0,233.0,89.0,198.0,204.0,89.0,557.0,120.0,0.0,94.0,348.0,2.0,2.0,348.0
-120.73671758733421,40.762618447695615,79.0,121,34,7632.0,282.0,-65.0,347.0,-17.0,194.0,194.0,-17.0,388.0,68.0,5.0,62.0,196.0,18.0,18.0,196.0
-121.4324215939102,41.37029422193851,95.0,120,35,7504.0,298.0,-44.0,342.0,0.0,209.0,209.0,0.0,467.0,68.0,5.0,55.0,204.0,23.0,23.0,204.0
-120.58150283710675,41.93462874489105,77.0,114,33,7631.0,281.0,-59.0,340.0,-6.0,195.0,195.0,-18.0,454.0,71.0,11.0,48.0,199.0,34.0,34.0,187.0
-121.81522134565809,41.84127533950572,85.0,119,35,7202.0,284.0,-48.0,333.0,5.0,195.0,195.0,-5.0,381.0,59.0,7.0,51.0,170.0,30.0,30.0,165.0
-116.8616284145981,33.71722127327104,176.0,129,42,6000.0,341.0,37.0,303.0,108.0,217.0,264.0,98.0,445.0,80.0,2.0,78.0,240.0,16.0,33.0,224.0
-123.68391322726946,41.26882027817486,113.0,95,40,4931.0,254.0,15.0,238.0,51.0,177.0,186.0,51.0,1473.0,291.0,4.0,84.0,866.0,25.0,29.0,866.0
-116.50016269595802,34.633463959153865,165.0,132,38,7434.0,353.0,6.0,347.0,66.0,225.0,271.0,66.0,165.0,25.0,1.0,54.0,74.0,5.0,43.0,74.0
-120.29501211376919,37.47206493198128,180.0,124,40,6062.0,353.0,48.0,304.0,102.0,267.0,267.0,101.0,485.0,91.0,1.0,84.0,263.0,3.0,3.0,263.0
-122.78343987349078,41.96786094204613,87.0,117,38,6389.0,269.0,-36.0,305.0,14.0,184.0,184.0,7.0,542.0,98.0,7.0,68.0,281.0,29.0,29.0,280.0
-117.78489930839328,35.77399876505348,191.0,123,34,8055.0,385.0,31.0,353.0,97.0,257.0,306.0,86.0,106.0,21.0,1.0,72.0,61.0,5.0,15.0,50.0
-117.1376835502968,35.80258376458054,214.0,122,33,8514.0,412.0,45.0,367.0,115.0,287.0,334.0,101.0,88.0,17.0,1.0,70.0,50.0,5.0,17.0,40.0
-120.33195060567314,38.479184029871554,114.0,122,38,6579.0,294.0,-23.0,317.0,29.0,210.0,210.0,29.0,1018.0,204.0,4.0,80.0,578.0,16.0,16.0,578.0
-122.58478268817964,38.79391592237063,142.0,109,41,5122.0,291.0,28.0,262.0,72.0,212.0,212.0,72.0,859.0,203.0,1.0,97.0,583.0,7.0,7.0,583.0
-117.21456775899364,33.22010559920048,185.0,100,43,4374.0,310.0,81.0,229.0,135.0,236.0,250.0,130.0,345.0,65.0,1.0,86.0,192.0,4.0,7.0,184.0
-120.82665448123812,39.92604033490052,99.0,124,36,7317.0,296.0,-44.0,340.0,5.0,207.0,207.0,5.0,1168.0,237.0,5.0,78.0,658.0,22.0,22.0,658.0
-117.10387216221208,32.690212994359975,187.0,90,44,3810.0,298.0,96.0,202.0,150.0,229.0,244.0,140.0,253.0,47.0,1.0,87.0,139.0,3.0,5.0,131.0
-120.18525097989124,36.752330629634365,186.0,131,42,5987.0,360.0,50.0,309.0,107.0,271.0,271.0,107.0,231.0,42.0,0.0,83.0,124.0,0.0,0.0,124.0
-120.7200959310407,40.86751948075997,85.0,121,34,7686.0,288.0,-60.0,348.0,-13.0,201.0,201.0,-13.0,306.0,47.0,5.0,52.0,138.0,17.0,17.0,138.0
-120.23878432478588,40.17509907315008,116.0,121,33,8030.0,321.0,-38.0,360.0,12.0,235.0,235.0,12.0,286.0,50.0,6.0,58.0,145.0,18.0,18.0,145.0
-115.92517339478205,34.51078629228646,232.0,132,36,7916.0,425.0,65.0,359.0,126.0,297.0,343.0,126.0,85.0,12.0,1.0,50.0,36.0,4.0,27.0,36.0
-120.57644499065847,37.644285939682355,181.0,124,41,5883.0,351.0,51.0,300.0,103.0,265.0,265.0,103.0,454.0,92.0,1.0,86.0,263.0,3.0,3.0,263.0
-117.32996226942919,36.24154986757389,208.0,118,32,8678.0,406.0,38.0,367.0,107.0,282.0,331.0,93.0,103.0,16.0,2.0,55.0,49.0,8.0,26.0,41.0
-120.28444888572895,36.48315113564331,181.0,133,43,5829.0,353.0,45.0,308.0,103.0,264.0,264.0,103.0,205.0,42.0,0.0,87.0,119.0,0.0,0.0,119.0
-116.72821611983329,34.03363099213661,131.0,133,41,6390.0,305.0,-13.0,318.0,54.0,178.0,224.0,47.0,441.0,83.0,2.0,78.0,241.0,15.0,41.0,236.0
-118.64935729984263,34.266332713735856,168.0,110,43,4980.0,306.0,53.0,253.0,110.0,230.0,240.0,104.0,422.0,91.0,0.0,93.0,270.0,1.0,4.0,225.0
-115.73593770318378,33.590170792920716,200.0,134,40,7002.0,383.0,47.0,335.0,108.0,254.0,301.0,108.0,82.0,14.0,0.0,62.0,41.0,1.0,22.0,41.0
-116.29384610231443,32.738991888169075,142.0,130,45,5464.0,300.0,13.0,287.0,72.0,176.0,223.0,72.0,289.0,60.0,2.0,77.0,159.0,10.0,33.0,159.0
-119.69385498267702,37.24043708976497,155.0,124,39,6529.0,334.0,18.0,316.0,82.0,251.0,251.0,72.0,729.0,140.0,1.0,82.0,393.0,4.0,4.0,385.0
-118.24854830457338,34.86721943445339,173.0,128,40,6651.0,349.0,29.0,319.0,96.0,251.0,269.0,87.0,169.0,32.0,1.0,84.0,98.0,5.0,10.0,88.0
-118.41442877851432,34.76002537078329,163.0,127,41,6333.0,334.0,25.0,309.0,90.0,246.0,255.0,82.0,277.0,56.0,1.0,90.0,168.0,3.0,7.0,152.0
-114.76713846905048,33.064133007357206,236.0,133,38,7330.0,418.0,76.0,341.0,162.0,295.0,339.0,138.0,73.0,11.0,0.0,57.0,30.0,1.0,28.0,30.0
-122.82944704358513,38.31454631167871,148.0,85,43,3728.0,255.0,60.0,195.0,95.0,197.0,198.0,95.0,905.0,200.0,1.0,90.0,564.0,8.0,8.0,564.0
-121.00552750576442,38.72122164951956,162.0,122,39,6247.0,338.0,31.0,307.0,79.0,250.0,250.0,79.0,765.0,146.0,2.0,80.0,421.0,9.0,9.0,421.0
-118.36202648574395,37.78433750661391,8.0,118,34,7508.0,194.0,-144.0,339.0,-88.0,39.0,119.0,-88.0,357.0,42.0,17.0,29.0,125.0,54.0,76.0,125.0
-114.89679957315816,34.966918270034206,210.0,127,35,8235.0,401.0,39.0,361.0,114.0,281.0,324.0,99.0,156.0,22.0,2.0,49.0,62.0,7.0,57.0,54.0
-121.46934518630052,40.73117505643114,102.0,122,35,7467.0,302.0,-40.0,342.0,7.0,213.0,213.0,7.0,653.0,114.0,4.0,69.0,333.0,20.0,20.0,333.0
-117.80406367774002,34.35368341603815,72.0,126,43,5802.0,234.0,-59.0,293.0,5.0,147.0,157.0,-1.0,582.0,116.0,2.0,87.0,344.0,8.0,14.0,319.0
-123.04697415135516,40.74716314191639,128.0,117,38,6348.0,308.0,4.0,303.0,47.0,217.0,222.0,47.0,845.0,171.0,3.0,83.0,500.0,18.0,18.0,500.0
-122.24483975190385,37.72559536952273,151.0,88,46,3438.0,255.0,64.0,191.0,102.0,196.0,196.0,102.0,502.0,108.0,1.0,89.0,304.0,5.0,5.0,304.0
-119.28038104452702,34.36378499332534,177.0,96,43,4339.0,299.0,77.0,221.0,127.0,231.0,240.0,122.0,466.0,104.0,0.0,98.0,311.0,1.0,2.0,266.0
-115.92905017364632,34.137505747908705,210.0,133,38,7436.0,397.0,50.0,347.0,111.0,269.0,316.0,111.0,76.0,11.0,0.0,55.0,33.0,1.0,26.0,33.0
-116.58118722775589,33.50281519431572,140.0,131,43,5950.0,306.0,2.0,304.0,71.0,181.0,227.0,63.0,291.0,55.0,1.0,71.0,150.0,9.0,39.0,147.0
-120.83737282500996,37.14198802992083,175.0,126,44,5272.0,334.0,49.0,286.0,115.0,242.0,248.0,102.0,264.0,51.0,1.0,84.0,146.0,3.0,3.0,142.0
-115.7967166630458,35.15644137957034,189.0,129,35,8176.0,383.0,20.0,363.0,304.0,259.0,304.0,79.0,210.0,28.0,3.0,41.0,80.0,12.0,80.0,64.0
-123.05529894935579,38.50504845278192,141.0,79,42,3636.0,244.0,57.0,187.0,91.0,186.0,190.0,91.0,1118.0,246.0,1.0,91.0,700.0,9.0,11.0,700.0
-114.82989915959577,33.04105752480419,232.0,133,39,7284.0,414.0,73.0,340.0,335.0,291.0,335.0,135.0,86.0,15.0,0.0,57.0,37.0,1.0,37.0,30.0
-118.36517011469199,36.258859501793225,60.0,121,37,7076.0,240.0,-82.0,323.0,-21.0,155.0,164.0,-29.0,534.0,103.0,4.0,83.0,304.0,15.0,18.0,283.0
-116.54383919308648,34.654425191614806,162.0,132,38,7397.0,350.0,4.0,346.0,64.0,222.0,268.0,64.0,164.0,25.0,1.0,55.0,74.0,5.0,41.0,74.0
-124.34391847230243,40.52924863340613,121.0,47,39,2584.0,190.0,70.0,120.0,93.0,152.0,159.0,90.0,1693.0,294.0,4.0,76.0,855.0,27.0,40.0,849.0
-119.16814727724238,36.0805842818188,199.0,128,39,6782.0,381.0,56.0,325.0,122.0,299.0,299.0,113.0,283.0,55.0,0.0,83.0,153.0,2.0,2.0,151.0
-118.4196629449637,34.17346333761379,187.0,112,43,5084.0,327.0,68.0,259.0,128.0,250.0,260.0,121.0,370.0,82.0,0.0,96.0,245.0,1.0,4.0,217.0
